time,filename,pathname,exception name,exception data,error report filename
"Tue Apr 19 13:55:00 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","onCreateNewTask() takes exactly 3 arguments (1 given)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-19-13-55-00-52765.html"
"Tue Apr 19 13:55:30 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.NameError","global name 'sblastType' is not defined","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-19-13-55-30-77739.html"
"Tue Apr 19 23:45:19 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.KeyError","chkEntry","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-19-23-45-19-56691.html"
"Tue Apr 19 23:56:05 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.NameError","global name 'shutil' is not defined","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-19-23-56-05-12176.html"
"Tue Apr 19 23:57:21 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.OSError","[Errno 2] No such file or directory: '/var/webware/NorduGrid/ntnu.no/Martin_Matusiak/job_Giant_blastpJob/10981111391502324542456/'","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-19-23-57-21-27092.html"
"Wed Apr 20 00:09:28 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.OSError","[Errno 2] No such file or directory: '/var/webware/NorduGrid/ntnu.no/Martin_Matusiak/job_MatlabJob/2039111139478711665000471'","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-20-00-09-28-44564.html"
"Wed Apr 20 00:10:21 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.OSError","[Errno 2] No such file or directory: ''","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-20-00-10-21-84568.html"
"Wed Apr 20 00:10:53 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.OSError","[Errno 2] No such file or directory: ''","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-20-00-10-53-13958.html"
"Wed Apr 20 00:34:54 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.NameError","global name 'jobDir' is not defined","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-20-00-34-54-24171.html"
"Wed Apr 20 00:37:35 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.NameError","global name 'sessionDir' is not defined","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-20-00-37-35-25477.html"
"Wed Apr 20 00:38:05 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.OSError","[Errno 2] No such file or directory: '233061113948848198445354'","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-20-00-38-05-46611.html"
"Wed Apr 20 00:49:30 2005","ManageJobPage.py","/opt/gridportal/context/ManageJobPage.py","exceptions.IOError","[Errno 2] No such file or directory: '/var/webware/NorduGrid/ntnu.no/Martin_Matusiak/job_Giant_blastpJob/job.task'","/opt/webware/WebKit/ErrorMsgs/Error-ManageJobPage.py-2005-04-20-00-49-30-53100.html"
"Wed Apr 20 00:50:04 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.OSError","[Errno 2] No such file or directory: '/var/webware/NorduGrid/ntnu.no/Martin_Matusiak/job_Giant_blastpJob/1471311139166761905297318/'","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-20-00-50-04-30006.html"
"Wed Apr 20 00:50:30 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.IOError","[Errno 2] No such file or directory: '/var/webware/NorduGrid/ntnu.no/Martin_Matusiak/job_Giant_blastpJob/job.task'","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-00-50-30-78868.html"
"Wed Apr 20 09:09:18 2005","ManageJobPage.py","/opt/gridportal/context/ManageJobPage.py","exceptions.UnboundLocalError","local variable 'menuMonitor' referenced before assignment","/opt/webware/WebKit/ErrorMsgs/Error-ManageJobPage.py-2005-04-20-09-09-18-93595.html"
"Wed Apr 20 12:07:33 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","cannot concatenate 'str' and 'dict' objects","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-12-07-33-89033.html"
"Wed Apr 20 12:09:00 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","msg() takes at most 4 arguments (5 given)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-12-09-00-26903.html"
"Wed Apr 20 12:11:51 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","def","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-12-11-51-60043.html"
"Wed Apr 20 12:13:58 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","def","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-12-13-58-86686.html"
"Wed Apr 20 12:15:45 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","dict objects are unhashable","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-12-15-45-36094.html"
"Wed Apr 20 12:16:49 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (LapBlast.py, line 30)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-12-16-49-38991.html"
"Wed Apr 20 12:18:31 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","cannot concatenate 'str' and 'int' objects","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-12-18-31-70960.html"
"Wed Apr 20 12:38:54 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-12-38-54-29408.html"
"Wed Apr 20 12:40:01 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-12-40-01-22964.html"
"Wed Apr 20 12:40:18 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-12-40-18-96215.html"
"Wed Apr 20 12:47:10 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (conf_main.py, line 127)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-12-47-10-69535.html"
"Wed Apr 20 13:21:38 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","filter","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-13-21-38-42308.html"
"Wed Apr 20 13:23:10 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","filter","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-13-23-10-72816.html"
"Wed Apr 20 13:35:20 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.NameError","global name 'p' is not defined","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-13-35-20-85138.html"
"Wed Apr 20 13:41:51 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","cannot concatenate 'str' and 'int' objects","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-13-41-51-47301.html"
"Wed Apr 20 13:45:38 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.IndentationError","expected an indented block (BlastJobPage.py, line 55)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-13-45-38-88421.html"
"Wed Apr 20 13:45:53 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","unsupported operand types for +: 'type' and 'str'","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-13-45-53-90998.html"
"Wed Apr 20 13:46:50 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","cannot concatenate 'str' and 'int' objects","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-13-46-50-39976.html"
"Wed Apr 20 13:47:06 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","cannot concatenate 'str' and 'int' objects","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-13-47-06-86288.html"
"Wed Apr 20 13:50:07 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","filter","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-13-50-07-94050.html"
"Wed Apr 20 13:51:18 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","filter","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-13-51-18-57802.html"
"Wed Apr 20 13:51:21 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","filter","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-13-51-21-78156.html"
"Wed Apr 20 14:26:05 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.KeyError","viewfiles_sessiondir","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-20-14-26-05-97230.html"
"Wed Apr 20 14:53:43 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.KeyError","viewfiles_sessiondir","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-20-14-53-43-60869.html"
"Wed Apr 20 14:56:52 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.KeyError","viewfiles_sessiondir","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-20-14-56-52-72711.html"
"Wed Apr 20 16:16:46 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.KeyError","viewfiles_sessiondir","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-20-16-16-46-86917.html"
"Wed Apr 20 16:17:40 2005","ViewFilesPage.py","/opt/gridportal/context/ViewFilesPage.py","exceptions.KeyError","viewfiles_sessiondir","/opt/webware/WebKit/ErrorMsgs/Error-ViewFilesPage.py-2005-04-20-16-17-40-40568.html"
"Wed Apr 20 17:44:20 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (BlastJobPage.py, line 50)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-17-44-20-92246.html"
"Wed Apr 20 18:00:52 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.NameError","global name 'key' is not defined","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-18-00-52-80246.html"
"Wed Apr 20 18:53:22 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (LapWeb.py, line 323)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-18-53-22-31469.html"
"Wed Apr 20 18:55:32 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","Invalid attribute for this element","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-18-55-32-79067.html"
"Wed Apr 20 19:15:51 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (LapWeb.py, line 340)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-15-51-88778.html"
"Wed Apr 20 19:16:05 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (LapWeb.py, line 346)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-16-05-27795.html"
"Wed Apr 20 19:16:42 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","non-keyword arg after keyword arg (LapWeb.py, line 341)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-16-42-25844.html"
"Wed Apr 20 19:17:58 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","non-keyword arg after keyword arg (LapWeb.py, line 341)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-17-58-70764.html"
"Wed Apr 20 19:22:33 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (LapWeb.py, line 341)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-22-33-24032.html"
"Wed Apr 20 19:22:44 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","non-keyword arg after keyword arg (LapWeb.py, line 342)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-22-44-13882.html"
"Wed Apr 20 19:24:24 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (BlastJobPage.py, line 62)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-24-24-90301.html"
"Wed Apr 20 19:24:47 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","can't assign to function call (BlastJobPage.py, line 62)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-24-47-72042.html"
"Wed Apr 20 19:29:02 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (BlastJobPage.py, line 62)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-29-02-24750.html"
"Wed Apr 20 19:36:30 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","non-keyword arg after keyword arg (LapWeb.py, line 342)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-36-30-15734.html"
"Wed Apr 20 19:37:13 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","non-keyword arg after keyword arg (LapWeb.py, line 341)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-37-13-24195.html"
"Wed Apr 20 19:39:07 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","non-keyword arg after keyword arg (LapWeb.py, line 342)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-39-07-88299.html"
"Wed Apr 20 19:39:24 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","non-keyword arg after keyword arg (LapWeb.py, line 342)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-39-24-72796.html"
"Wed Apr 20 19:46:23 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","non-keyword arg after keyword arg (LapWeb.py, line 341)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-46-23-23752.html"
"Wed Apr 20 19:54:11 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","non-keyword arg after keyword arg (LapWeb.py, line 341)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-19-54-11-78559.html"
"Wed Apr 20 20:03:08 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","non-keyword arg after keyword arg (LapWeb.py, line 341)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-20-03-08-37429.html"
"Wed Apr 20 20:04:08 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.UnboundLocalError","local variable 'selected' referenced before assignment","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-20-04-08-14982.html"
"Wed Apr 20 20:13:51 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","duplicate keyword argument (LapWeb.py, line 338)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-20-13-51-90087.html"
"Wed Apr 20 20:14:18 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","non-keyword arg after keyword arg (LapWeb.py, line 338)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-20-14-18-83540.html"
"Wed Apr 20 20:25:47 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.IndexError","list index out of range","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-20-25-47-68898.html"
"Wed Apr 20 20:29:22 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (LapWeb.py, line 340)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-20-29-22-24558.html"
"Wed Apr 20 20:39:01 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (LapWeb.py, line 223)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-20-39-01-39677.html"
"Wed Apr 20 20:44:58 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (LapWeb.py, line 225)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-20-44-58-74685.html"
"Wed Apr 20 20:53:07 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (LapWeb.py, line 222)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-20-53-07-67500.html"
"Wed Apr 20 20:53:31 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (LapWeb.py, line 222)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-20-53-31-69081.html"
"Wed Apr 20 20:53:57 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (LapWeb.py, line 222)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-20-53-57-92755.html"
"Wed Apr 20 20:54:40 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.AttributeError","'tuple' object has no attribute 'append'","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-20-54-40-77094.html"
"Wed Apr 20 20:55:18 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.AttributeError","'dict' object has no attribute 'append'","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-20-55-18-43902.html"
"Wed Apr 20 21:12:08 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.NameError","global name 'key' is not defined","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-21-12-08-37762.html"
"Wed Apr 20 21:12:28 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","object doesn't support item assignment","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-21-12-28-72897.html"
"Wed Apr 20 21:14:20 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","can only concatenate tuple (not ""instance"") to tuple","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-21-14-20-90868.html"
"Wed Apr 20 21:14:43 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","can only concatenate tuple (not ""instance"") to tuple","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-21-14-43-80235.html"
"Wed Apr 20 21:15:39 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","can only concatenate tuple (not ""instance"") to tuple","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-21-15-39-47526.html"
"Wed Apr 20 21:16:02 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","can only concatenate tuple (not ""instance"") to tuple","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-21-16-02-66901.html"
"Wed Apr 20 21:16:18 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","can only concatenate tuple (not ""instance"") to tuple","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-21-16-18-78416.html"
"Wed Apr 20 21:20:15 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.UnboundLocalError","local variable 'opts' referenced before assignment","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-21-20-15-17057.html"
"Wed Apr 20 21:53:22 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (LapWeb.py, line 226)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-21-53-22-74636.html"
"Wed Apr 20 22:08:36 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","0","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-22-08-36-93488.html"
"Wed Apr 20 22:09:00 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (BlastJobPage.py, line 69)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-22-09-00-11176.html"
"Wed Apr 20 22:10:03 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","0","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-22-10-03-95413.html"
"Wed Apr 20 22:11:19 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","0","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-22-11-19-22585.html"
"Wed Apr 20 22:12:03 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","0","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-22-12-03-39250.html"
"Wed Apr 20 22:12:21 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.KeyError","0","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-22-12-21-24556.html"
"Wed Apr 20 22:16:10 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.ValueError","too many values to unpack","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-22-16-10-57529.html"
"Wed Apr 20 22:16:56 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.ValueError","too many values to unpack","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-22-16-56-84084.html"
"Wed Apr 20 22:19:18 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.ValueError","too many values to unpack","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-22-19-18-11314.html"
"Wed Apr 20 23:28:03 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.ValueError","unpack list of wrong size","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-23-28-03-56571.html"
"Wed Apr 20 23:28:41 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.NameError","global name 'param' is not defined","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-23-28-41-40697.html"
"Wed Apr 20 23:49:53 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","sequence index must be integer","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-23-49-53-53873.html"
"Wed Apr 20 23:52:13 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (LapBlast.py, line 27)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-23-52-13-67841.html"
"Wed Apr 20 23:52:53 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.SyntaxError","invalid syntax (LapBlast.py, line 27)","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-23-52-53-60816.html"
"Wed Apr 20 23:53:12 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.IndexError","string index out of range","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-23-53-12-30055.html"
"Wed Apr 20 23:55:09 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.IndexError","string index out of range","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-23-55-09-97735.html"
"Wed Apr 20 23:56:15 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.IndexError","string index out of range","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-23-56-15-38099.html"
"Wed Apr 20 23:58:03 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.IndexError","string index out of range","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-23-58-03-48942.html"
"Wed Apr 20 23:58:27 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","sequence index must be integer","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-23-58-27-56917.html"
"Wed Apr 20 23:59:36 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","sequence index must be integer","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-20-23-59-36-97972.html"
"Thu Apr 21 00:00:43 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","sequence index must be integer","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-21-00-00-43-69859.html"
"Thu Apr 21 00:02:13 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.IndexError","tuple index out of range","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-21-00-02-13-63672.html"
"Thu Apr 21 00:04:38 2005","blastpJobPage.py","/opt/gridportal/context/blastpJobPage.py","exceptions.TypeError","unsubscriptable object","/opt/webware/WebKit/ErrorMsgs/Error-blastpJobPage.py-2005-04-21-00-04-38-96541.html"
